query_idx,recall@10,mrr@10,ndcg@10
0,0.022779964232522418,0.4042030661608717,0.1553024517282271
1,0.0,0.23575562035446085,0.010387906517752343
2,0.44743004847504547,0.7503230170095248,0.6001604936970811
3,0.0,0.3670110763874358,0.10689759683506223
4,0.12331388798644663,0.507683687300305,0.2698027010430934
5,0.01541363638545884,0.3539241192944876,0.23894987931786918
6,0.0,0.18449164949807678,0.0
7,0.2186092604401189,0.5658879817938769,0.355579318891846
8,0.42116504000883426,0.7873859503435645,0.508871725160845
9,0.025526442781353798,0.3911669251513274,0.19563434558507062
10,0.20339886853095485,0.604558076826557,0.37673601664106576
11,0.0,0.0824850852834298,0.0
12,0.0,0.2794271821486645,0.127139276052626
13,0.370250303964023,0.6923208785484241,0.5192969922613744
14,0.35805242655734915,0.7030168163738695,0.5032056610068696
15,0.09189720206763022,0.4085252310592709,0.2068077211041811
16,0.0,0.24430457526235055,0.0128080825996979
17,0.1481747786428394,0.5385462429101369,0.31342195014777763
18,0.0,0.05033211049335251,0.0
19,0.19669525190278098,0.571919879417681,0.41813961948151224
20,0.10661265227238978,0.4079111780351266,0.2722890770872649
21,0.4728029697739704,0.8123689867312605,0.6642251675541734
22,0.23552691309427418,0.5470003627383877,0.32155005749000937
23,0.0,0.3401077031573768,0.08150068417530931
24,0.09759654781301252,0.4573608379628921,0.2306562701259343
25,0.055972277411524024,0.4229839932001097,0.24373615821697941
26,0.19993694467652323,0.5388418666535584,0.35784812929227117
27,0.0,0.3375467271655443,0.0923735436688268
28,0.22789491560725894,0.5933415325502396,0.3798053335731778
29,0.018683893647957833,0.3875150579125972,0.21637476627104857
30,0.0738418087178173,0.45008370824782257,0.2617193648812441
31,0.0,0.3257121620097599,0.050717261376360845
32,0.0,0.21053660989502637,0.0
33,0.3780932529652089,0.7163123074620892,0.5865271877572416
34,0.06679293304343172,0.39855359342709096,0.19396523049147513
35,0.42879605687393013,0.7559373527529212,0.5696358971155715
36,0.23984202845061497,0.5852436070916704,0.4688012598594865
37,0.03465244757336926,0.41557997302304095,0.18651500099985208
38,0.10407459681314213,0.4408538709932728,0.23252268251701358
39,0.3266680240438755,0.7482659132138068,0.5122255980012295
40,0.276491770382303,0.6296537300154872,0.4488487599501715
41,0.0816686530875233,0.38689356732617913,0.19272410788514818
42,0.14332119689252515,0.4759392950441598,0.29550906378531955
43,0.1398860156731846,0.4946332069118088,0.26917598647519936
44,0.4792726453232003,0.820662886566371,0.6226262955953585
45,0.10982852109620762,0.38110195876916625,0.20672553008979744
46,0.559752618638284,0.9005511666107071,0.7117890772625193
47,0.0,0.2754895828715389,0.11838620561720647
48,0.24449329206370923,0.5376416575586926,0.3732649012201432
49,0.31075107003018043,0.6235667402421443,0.42946701311510116
50,0.29337183988274573,0.6209342501784456,0.4109792165444731
51,0.050450116557013674,0.431409507430145,0.18462869587224184
52,0.17821865734610057,0.5416273994770855,0.32440716266534636
53,0.0,0.23974032819372953,0.062430183259426425
54,0.0854909482363523,0.5092299117953303,0.26723374075866285
55,0.3268503718701865,0.6552671931483534,0.4927147522638833
56,0.1768961963093756,0.5771554086020925,0.32946627337752904
57,0.1450234068858408,0.5592962110979955,0.30263564229097195
58,0.2120562012963788,0.526701674356375,0.32350599527357593
59,0.013915994142995866,0.3569297582653028,0.20406168974251043
60,0.1807986419620976,0.5137998931649064,0.3283188816203815
61,0.22611632245951793,0.5329093859266989,0.3790534816165563
62,0.1762159726045906,0.5898036861510534,0.39946344939389594
63,0.47308105181262206,0.7978239373163849,0.640430039269886
64,0.39021782962382523,0.7302477836395938,0.552654573106229
65,0.14878568353635094,0.5190929337340076,0.29730222145860746
66,0.3586313561991684,0.7458356617447464,0.5573884346335571
67,0.1138437441440314,0.5109632825289134,0.339908846515281
68,0.0,0.28331074322960165,0.1284908671753016
69,0.2625396896615609,0.6196219786401391,0.4318244971554821
70,0.05201235098581519,0.44506378858154505,0.23768728814866918
71,0.37412649729591024,0.7794409693820881,0.5779026072637057
72,0.43780284946256937,0.8257415575796458,0.5776534099206427
73,0.35483743907110465,0.6895971524249365,0.4911763041981594
74,0.17992192210957145,0.5259638883615598,0.318930121809741
75,0.0,0.2821183783773117,0.04531533211511099
76,0.2713028620924994,0.592194432702569,0.41991915507139776
77,0.2793642965188286,0.6209660796100054,0.43258919026968834
78,0.0,0.2542581384480395,0.053418632801001426
79,0.12876566621226682,0.4490343574923226,0.2729708747928464
80,0.26785056893417025,0.6900915212886645,0.4569315812086838
81,0.03794342744899851,0.42317462111122395,0.21711520991015582
82,0.016780852123928533,0.3702108323433557,0.20882432004727425
83,0.20671985198259385,0.5507892673156347,0.35335926736999507
84,0.17768033198743574,0.535006428031551,0.32702134930879967
85,0.04178447283427615,0.40341614318067065,0.20799833325012806
86,0.17970916293639283,0.6113329396947975,0.37872583611633087
87,0.0,0.3214438849334911,0.09073128332024002
88,0.42470233191705203,0.7838561823257431,0.5498006853856308
89,0.21743900955521,0.6375463383509863,0.41301335982739207
90,0.0012051017344847925,0.3923795018094701,0.16926128857808714
91,0.29880573920547016,0.6385192444105503,0.4692024750387988
92,0.45171288010321836,0.8261360529633734,0.6032097688835656
93,0.129574086794252,0.48496298832743356,0.31417650116703427
94,0.10877945516986495,0.46743017809264176,0.24222158270179572
95,0.0,0.09596982825124711,0.0
96,0.0,0.25543866150425243,0.06175320028281647
97,0.0,0.32795848562219077,0.07283693838920735
98,0.2160896775649161,0.5316592809222258,0.34953841452024326
99,0.0,0.2157124835510083,0.07287146741292674
100,0.12366603189476502,0.48321250980678976,0.2695780492017055
101,0.21779875496623613,0.5477028579164767,0.39201894924555225
102,0.4240474525848064,0.7907838914419774,0.5642243441110241
103,0.27688528623107056,0.6118131885153069,0.4089052574282693
104,0.45271170364009583,0.8191004708789886,0.6142425274699446
105,0.2813953598938072,0.5984221896063993,0.43341604434746756
106,0.03845706576916931,0.41676242027473426,0.23703199404165562
107,0.0,0.27133773075514156,0.045384491529105286
108,0.3221915205694045,0.6296777821019175,0.4285560742418171
109,0.12713008865064254,0.41711945766197006,0.2956102579374669
110,0.08317668077394491,0.4562384830821724,0.27797412299768665
111,0.13432441036469803,0.4634872733395734,0.2611737986013668
112,0.0,0.3263350151317849,0.07579834834611396
113,0.3445036553402111,0.7146589693583509,0.5696085257864
114,0.05725687262628508,0.39261955154113953,0.22144917930248206
115,0.0,0.21807069686242553,0.01874323253639093
116,0.0,0.3274378331760568,0.17676881637699118
117,0.0,0.09595262388805181,0.0
118,0.10344938235284587,0.47065326714470357,0.2668842422092254
119,0.19971955316819576,0.5799548631838443,0.370705413648831
120,0.09504182552635644,0.4686300405234918,0.22732981674756217
121,0.43645646687849393,0.7872138895354057,0.6150120705511785
122,0.21666130192428912,0.5304929467832629,0.3266016319984378
123,0.046971161200457384,0.42087464477089986,0.22701759604080102
124,0.2570067532392384,0.60510630234865,0.37491194012788653
125,0.0,0.35928620936696093,0.18759309111715017
126,0.0,0.31858858715599153,0.08604086786831097
127,0.16223887459869518,0.493865112273609,0.27554171681192524
128,0.3245169288211362,0.6350350730701557,0.4724389685664805
129,0.1552959282052639,0.5274262364657918,0.2975570782118173
130,0.22664293552267814,0.594446914351501,0.40861946209057354
131,0.1937076835551571,0.4949887824140582,0.3192841791248244
132,0.0,0.18366827270345598,0.0
133,0.06705298580502421,0.4787975505970913,0.2389756516345755
134,0.1722999449532121,0.44983004814345723,0.3101901364000577
135,0.1832429861782179,0.512169923972926,0.36117974340500253
136,0.02140531180014514,0.41226568395049984,0.24996839291832368
137,0.0,0.1292134793887157,0.0
138,0.0,0.08755540942212547,0.0
139,0.17405018199069355,0.4879623820563766,0.29133670555301167
140,0.4898537248383191,0.837644830732335,0.5746132357032443
141,0.16807951477408373,0.4449986394553897,0.28922873000505805
142,0.149841799846902,0.5096698206148469,0.28977000203640096
143,0.00055611468186334,0.35963826848028624,0.1309581684694866
144,0.0,0.28215814187980176,0.0777890163435899
145,0.0,0.34463151203847925,0.13821904796371332
146,0.0,0.2869823433480991,0.1145909030776964
147,0.0,0.4522980144449569,0.21854625384206772
148,0.004472797977610243,0.387486992150011,0.20838263442767258
149,0.4898699145524917,0.821288876565794,0.6622135096919098
150,0.17482942992392475,0.5956601544104019,0.34379930922333934
151,0.16383147652822033,0.49557467180484754,0.31986081465591243
152,0.1242319337437382,0.4992693267097249,0.2768699171255121
153,0.2637607470001454,0.5559624985857299,0.41382879653629795
154,0.13151084825528875,0.4849404306803356,0.3064191201768967
155,0.26670638642786926,0.6556340274761208,0.4448351119171615
156,0.39405218042616347,0.7469592347091094,0.5561354625113826
157,0.0,0.09844006940469063,0.0
158,0.19078700007443333,0.49823187920265916,0.32904562998828313
159,0.2339775159842587,0.6200820595459551,0.41352318789152237
160,0.0,0.20096535301794372,0.0
161,0.14744275500528756,0.49445617455348073,0.269106529172615
