query_idx,recall@10,mrr@10,ndcg@10
0,0.0,0.42639167740007117,0.3089300215667779
1,0.022103614086655766,1.0,0.9314153546752979
2,0.006504473433849561,0.8582206225579159,0.7149636947618409
3,0.0015597092285840478,0.7459966907107165,0.593388968937867
4,0.0055218189439549216,0.744958306154578,0.6329572984420632
5,0.02464711462900996,1.0,0.9719044823772559
6,0.0030761177773072908,0.7738211593528114,0.6602385012789842
7,0.020269174679802836,0.9869742124773533,0.8573379950123742
8,0.017846085130310902,0.9753241037415704,0.848450728797026
9,0.003995225425544496,0.8915101662836253,0.7000728906405536
10,0.0,0.6622832783011333,0.5847400708835327
11,0.0065318170838264975,0.852879213915114,0.7158483319660119
12,0.0,0.5159275597602813,0.41471168629991456
13,0.0,0.6518155920556004,0.5416426899513153
14,0.004752412614734989,0.8579308834163266,0.7445468327995537
15,0.00370351519603061,0.7566854939619542,0.6040190922053107
16,0.0,0.76063922757184,0.6543054691108537
17,0.014585378563218808,0.9156529011944667,0.7820466570718738
18,0.0,0.7779635382257196,0.5678451814399641
19,0.0,0.6442718992321514,0.5122881698874331
20,0.0,0.7424077047923943,0.6237502200177252
21,0.0,0.6280637617537579,0.5654056157639242
22,0.005465380403537104,0.8318619598971004,0.6459645890092357
23,0.006821295745120733,0.816278094196666,0.678762591762992
24,0.0,0.5936546425398339,0.3781155779644352
25,0.02066104099844913,1.0,0.9118243208717146
26,0.00042175440474250675,0.7966569295825037,0.6472524271052275
27,0.0065591751155684745,0.8339116948910466,0.62366946426484
28,0.017629225594748773,0.9818449108697808,0.8374995528656902
29,0.0,0.7459936752686868,0.5707630541044004
30,0.0018931988858461534,0.8360523085168708,0.6131091973194936
31,0.02528286984675454,1.0,0.9472209847328329
32,0.011509078522158583,0.939210917090328,0.7917114887384683
33,0.005033382821780896,0.7677267178991887,0.6422592079596995
34,0.0018703371060449,0.7757365878704852,0.5953891406127683
35,0.014032125663036332,0.8918286290468014,0.7123488226479434
36,0.02674651724346659,1.0,0.9332578542355207
37,0.0,0.7220293355581834,0.6187868705350568
38,0.0,0.42775536979884704,0.23301721420981003
39,0.014479867753570567,0.9669076060545724,0.799743286152846
40,0.005859210876229255,0.840931288744469,0.6817847347228737
41,0.011769269597348558,0.8866669167332535,0.7286900543692753
42,0.0,0.49537997185003035,0.3781112413174925
43,0.012509975287844005,0.9500991492523894,0.7555693980478003
44,0.009462105567221995,0.8855457939458655,0.6971575486275652
45,0.027390166306394848,1.0,1.0
46,0.016227057517244688,0.9922876017518779,0.8407147159024043
47,0.003208479508633896,0.7404536427325227,0.6418455271897385
48,0.00024810888965462203,0.7245704275946938,0.6282727973433146
49,0.0,0.738499045641386,0.6591245492868374
