query_idx,recall@10,mrr@10,ndcg@10
0,0.0,0.2009935020233703,0.021597021157964913
1,0.0,0.37352799056497094,0.09107233696792744
2,0.10504959666855251,0.4903114496326184,0.24000528008637928
3,0.0411642582734669,0.4541844332959973,0.2320506324816449
4,0.0055382761691785964,0.4023343430102027,0.13354224911778823
5,0.049049187113861414,0.42138257265097123,0.2325263785964955
6,0.07637788534739234,0.40017869217008983,0.22847357737561974
7,0.15643273287390994,0.50468069366834,0.2700234001264528
8,0.30198307123566337,0.6477286440202484,0.4250058148152763
9,0.2270418366022087,0.609998075502083,0.36143664109192003
10,0.04869152645177062,0.42983632389140286,0.20216149435463776
11,0.06698488494031263,0.44604496671409083,0.19730948242752933
12,0.4380315917425185,0.7830012254315245,0.5491042616097935
13,0.17236040236654754,0.5459707768636594,0.34215779817050784
14,0.0,0.3857000395565795,0.17087045281534707
15,0.07589132097971926,0.42488959826887607,0.19390054959690567
16,0.0,0.2338895453560373,0.02634019382197783
17,0.2968818589097447,0.6754307098256503,0.4763967809517492
18,0.0,0.26528904669650333,0.10320475267191259
19,0.13577546743162663,0.4263843634247923,0.2417282296962985
20,0.04795053762217,0.45377340649010367,0.20959665185005452
21,0.20512806283715218,0.47746160899582585,0.29706262111241877
22,0.0,0.3138927821685343,0.0777168191750314
23,0.3934619240007752,0.711180572142087,0.5129454318833635
24,0.09864076318798339,0.5317564194725315,0.3616844769546697
25,0.23225520042693112,0.6163836001826756,0.3658875933613828
26,0.0,0.23391283666877577,0.02444676084091274
27,0.00020427867637481945,0.4011106111729648,0.23905776078157376
28,0.10662565598594453,0.46510269756800093,0.274171591291031
29,0.044428295923914035,0.4552579852613703,0.19835450780684177
30,0.0,0.17444280387982963,0.0
31,0.31010788178473614,0.6686725165324054,0.4969571492351111
32,0.4076976460254036,0.7969163658669769,0.56409497204688
33,0.18653800422269076,0.5165251002930287,0.28374220238113446
34,0.018929861258059816,0.4244051741328822,0.1702616788337915
35,0.00039985107085813154,0.37897468147317775,0.1890683035080301
36,0.14529894598844487,0.4700489636032266,0.28124871725310047
37,0.043078992519498385,0.46491856496296147,0.19619300637663045
38,0.0,0.09926919069092432,0.0
39,0.1466661961220274,0.5646565399834693,0.30944497135593363
40,0.14341103579022027,0.4519987127288085,0.21474299404689212
41,0.0,0.2548079353184146,0.04877746446752321
42,0.0,0.34663678041005025,0.13263423179776967
43,0.05112701371706681,0.4559557515070996,0.27514853583900956
44,0.009887260058366126,0.42680462504794114,0.1885668625567823
45,0.0,0.10476991155080922,0.0
46,0.37372453558900554,0.6696572174749053,0.45982102788741286
47,0.23190930057322384,0.5708283532353583,0.3300510639152636
48,0.45854847928456255,0.8052787694314371,0.6501831001999077
49,0.037660074775883776,0.3903645800285002,0.21134000129726754
50,0.0,0.33952229294833114,0.1342632505519645
51,0.2675691947350316,0.6397185463242633,0.44137402345776433
52,0.14559791267289565,0.4749892619413051,0.273746809538946
53,0.08963930797317603,0.44267778326237345,0.24841424323772332
54,0.16958879561500717,0.5018357695001704,0.2963935496731908
55,0.20881818311712058,0.5912120781829142,0.34901509250587454
56,0.2869254199522413,0.6916928206803025,0.4257530228304084
57,0.06366714333436092,0.4550159242212644,0.2188853021349288
58,0.16091895889432856,0.5472240511869171,0.34783466239514743
59,0.031567842009399744,0.38283971252333415,0.21139498914840849
60,0.2870557445800006,0.6428864733965839,0.4162923765588531
61,0.15299900651151205,0.5325391333883626,0.34359324129094027
62,0.1485520885937595,0.5768173642493857,0.3161545309818045
63,0.09350052887105845,0.4882651124922726,0.2673255581831653
64,0.04754761757236023,0.37639120914763985,0.15419757520583477
65,0.1136373499528219,0.5002837895281976,0.2599073487736956
66,0.041120632132656834,0.4055131196204196,0.19201558017221126
67,0.03062941227046513,0.4301664052207595,0.1813145710718541
68,0.13589574398343843,0.47341483547003005,0.22437761093380942
69,0.0,0.086727248007129,0.0
70,0.0,0.36265744248828746,0.13239301047277194
71,0.0,0.3157634462111739,0.08738109741561129
72,0.2726524044269072,0.5783202364063593,0.35074580556107754
73,0.08142122272414051,0.44682410358812996,0.16688018585741848
74,0.0,0.34625577004222996,0.13165756641040974
75,0.0,0.26073241312773554,0.048019614231743474
76,0.018316630932067812,0.3797838891170807,0.1400144632784794
77,0.0,0.2758692652661633,0.055737670067916856
78,0.207380690825539,0.557934772714184,0.36863519461184835
79,0.4652462109232708,0.8082268786839798,0.5892101254274626
80,0.2768924521043623,0.6783706646533244,0.4685644953218524
81,0.4264270982960232,0.8049107303266491,0.60334239339933
82,0.338383260021778,0.7556250293360942,0.51395579936651
83,0.08109947975671215,0.35762899125202635,0.18750178169659998
84,0.2940732432035259,0.6475883971047964,0.4690211277304123
85,0.10684046774335944,0.5127949469725983,0.3213712631912597
86,0.13220388172105058,0.5138479599631011,0.33378767352602307
87,0.02946512524505454,0.4039724731374787,0.18447921245297583
88,0.10946455215539334,0.44261182104147706,0.2496284219846376
89,0.16679434527216713,0.48356534722750866,0.30433838223999526
90,0.049788229113200466,0.4634029879509637,0.19238013710298507
91,0.0,0.3539540697201139,0.16746601739223613
92,0.0749988581717018,0.4726196201854894,0.3008991298805748
93,0.0,0.36094635952796883,0.15685484466213784
