query_idx,recall@10,mrr@10,ndcg@10
0,0.0,0.7143930017307639,0.578555716058938
1,0.0031933418718922513,0.8168752269981425,0.591218725899993
2,0.005238915346231996,0.7824228892791145,0.6271043978187661
3,0.0,0.7147513490161826,0.5293885068155532
4,0.005915496062321896,0.8543930880067578,0.6778805121542241
5,0.018252138257504904,1.0,0.8257996660769543
6,0.02291910163360198,1.0,0.9125207101451717
7,0.0,0.5975091646543418,0.36779904609379294
8,0.012969360802863605,0.8998624638365995,0.690069186510313
9,0.023005749425738103,1.0,0.8893565942051618
10,0.012602439636221301,0.8976318136436691,0.7517271745423496
11,0.002050205144722567,0.7209201137861966,0.5365769823202095
12,0.008391284034558535,0.8452032939583894,0.6419015772174888
13,0.0,0.5846808791375335,0.4675564489020431
14,0.0190593428897005,1.0,0.8428856143189475
15,0.010218737194438093,0.8451686343266875,0.6896420171027845
16,0.014378804163295601,0.9159565898584185,0.7516683700909204
17,0.009107221026072025,0.8648783111363711,0.7164037048085773
18,0.0037771119295359713,0.7409770842482917,0.5665992055698801
19,0.015635425136191827,0.9589878648581178,0.7762136934255922
20,0.0,0.635841035552233,0.49467870471562847
21,0.0,0.6320069436066951,0.45365400120323973
22,0.0,0.601211614945252,0.3970171080602648
23,0.0,0.6054758116551479,0.49925528422278054
24,0.0,0.547918583413269,0.4428221971104861
25,0.008279522753270992,0.9415409959712157,0.7524683260105527
26,0.01833269757545792,1.0,0.8652279440710363
27,0.0,0.6024110445603864,0.42286437673540195
28,0.02085742004668718,1.0,0.8842400695217635
29,0.002010769104992485,0.7406698719654197,0.6252673856376155
30,0.0061900808793530215,0.8893781011017305,0.7072460503343097
31,0.0001829488241918767,0.7649890829580829,0.5407292520067367
32,0.0,0.5294494475472485,0.3532777816778113
33,0.0004062216471732265,0.6757628317551451,0.5446659817031885
34,0.02408293204872452,1.0,0.8848351452173976
35,0.008445777902460625,0.8191291178571827,0.7191016274762329
36,0.011162150584362405,0.9164867049855272,0.7525132084556311
37,0.003961721189109706,0.7602341361737291,0.655132943766791
38,0.0,0.6701553269721208,0.5138035488685183
39,0.031417602332971195,1.0,1.0
40,0.0,0.734299642804387,0.553626865647852
41,0.0,0.7578693349925947,0.6147642375339666
42,0.00998137040079827,0.8518841450003682,0.7168632767716984
43,0.009359113342868569,0.8992780354188082,0.7436802832935462
44,0.0006389711611438503,0.7868746617619492,0.5652699204421135
45,0.012637576574284538,0.8513105716533175,0.7207470075113046
46,0.0014751503076570862,0.728891611151945,0.5435478568778715
47,0.005067520762818843,0.8320550515073853,0.6394305711436915
48,0.0,0.5787554633592159,0.44930705275714716
49,0.004177648447814207,0.8465558159647055,0.6424756262360227
