query_idx,recall@10,mrr@10,ndcg@10
0,0.6866468930688054,0.48201217098802845,0.5529577303612688
1,0.7320939010934077,0.564763058589957,0.579020785780449
2,0.2898249234907028,0.12962466240967996,0.19331848596189938
3,0.6359342416669979,0.42975956089744016,0.5720331040034572
4,1.0,1.0,1.0
5,0.6064496650484316,0.437620257069331,0.48195431264775246
6,0.639509365525435,0.4428102868898457,0.4944581175796123
7,0.6604696978467856,0.4641594334782293,0.5415803118648328
8,0.6313653516559642,0.47310117420617365,0.5229017041980385
9,0.6587383844757259,0.5155459783458669,0.5307056826254519
10,0.9908277461049653,0.7951283107305904,0.852087576540312
11,0.9630522504925015,0.8665838052350336,0.8177692231301028
12,0.711934425193409,0.5996212954172029,0.6607014329190695
13,0.43758308878656466,0.31660635238445156,0.35176261816465726
14,0.6732238352263064,0.5212955083497384,0.5748024107820434
15,0.6015875493062749,0.4574862149485783,0.5001279375975158
16,0.3922388029796372,0.26001282341005283,0.23332675461599256
17,0.6304573222281635,0.5091568104577437,0.5297621978543952
18,0.7528283156739638,0.615377541318922,0.6758152669941436
19,0.42726812154051175,0.29566154995115485,0.33945652487349676
20,1.0,1.0,1.0
21,0.3345300581098489,0.106912111254172,0.21479557168221958
22,0.5511899093696381,0.43270340459322665,0.48046198655659794
23,0.629860600044455,0.4795173140640003,0.50905129018094
24,0.7201566901203013,0.581614837086317,0.5737985823574391
25,0.661042119606767,0.5181055648831685,0.5361692607211895
26,0.505555238454062,0.39380176249285836,0.4579478819509376
27,0.5437692668714078,0.4300630927392632,0.45776338475814976
28,0.739297602667231,0.6287854446983849,0.6266339413206443
29,0.8847207786445683,0.7782530837717108,0.7744636860044211
30,0.6004911221145047,0.4342756931736421,0.4680665550013043
31,0.528367883010941,0.3289523499883482,0.3687262415333192
32,0.4095895730177126,0.2505314396021385,0.3123367065179318
33,0.7902136314818686,0.6459591395730686,0.6392562340762176
34,0.6034003548640572,0.36075829749572913,0.44732330188581637
35,0.9584349597145996,0.8445414746375741,0.8040613347971206
36,0.608775649227416,0.5482942182057282,0.5384099639279275
37,0.5901096534005131,0.4084516922725302,0.4732293538371649
38,0.7941883191485106,0.6486718889266256,0.6339413569092616
39,0.7442621043233761,0.6163006807733022,0.6108097968139187
40,0.5938863525892025,0.48737330708919113,0.5125465921998702
41,0.4030397933025953,0.23209066327390754,0.26459617567692045
42,0.5944253413470751,0.4182306901029814,0.4308905554849592
43,0.8047434536436839,0.6900844505262442,0.7200540519444163
44,0.4476418451613785,0.29369227670917963,0.2956015660359288
45,0.8498997004345424,0.7210014132412694,0.7269785420067706
46,0.47340031768771484,0.3453097521364901,0.3352328043599534
47,0.5860363750823655,0.39336490934236656,0.4412685996048531
48,0.3217087129458134,0.16176997388316716,0.13910646207524463
49,0.9108855636437803,0.7536360150007346,0.8147571016817291
50,0.9236257729065211,0.7814215677219287,0.7658644267464417
51,0.7981361003349122,0.6922312166371634,0.7237734307125153
52,0.5276741434834505,0.3569285520451923,0.38612211364280313
53,0.4214023373038945,0.2074727680466803,0.29653754955302514
54,1.0,0.9157074921334505,0.896813930218858
55,0.8591272437681798,0.7110779938881182,0.7520062950608293
56,0.6145971194321492,0.44907966136411664,0.5305429901859811
57,0.5441532598069514,0.4096299260580171,0.4119289901358177
58,0.4374505492056464,0.3372888715949528,0.34615434980382326
59,0.7905269219164274,0.6263384387475708,0.6798448274426224
60,0.39841570792630865,0.27232455842075404,0.3079422012243343
61,0.44453876867409764,0.3256322279463484,0.3729397253663438
62,0.3793095792989947,0.2799346055119882,0.311407908121645
63,0.4211436474449326,0.2751670410928589,0.2739644668982872
64,0.9385103396854153,0.7935860597207753,0.8123033093078249
65,0.6548314649756768,0.413953670453344,0.4825218436864738
66,0.6000170204423724,0.47209360838706804,0.5163824655953767
67,0.6000227351658045,0.41777961294405475,0.431627669473201
68,0.6526582909286908,0.48938351771336885,0.5421759271617502
69,0.9479287058634757,0.8491710578738056,0.864479684605489
70,0.6363239994210955,0.46585246937808966,0.5398922160644759
71,0.6103737299294796,0.4428491612833346,0.4702795341667503
72,0.5748230334092255,0.4398967783681874,0.4563170089888377
73,0.6787998644752641,0.5575857227401664,0.6010012242930094
74,1.0,0.8668574748295153,0.8499541798807462
75,0.41807314318897754,0.3105514205554886,0.363326031234648
76,0.7100025627963144,0.5998550737862776,0.6141873871582224
77,0.5695617392359915,0.4104525946446607,0.4120045977985106
78,0.657887659059974,0.5186165254136834,0.5778090044073925
79,0.783677471810348,0.6684462457297158,0.6639867287856338
80,0.4933497447461662,0.31759112822417035,0.3598417840992553
